experiment_id,preprocessing,vectorization,sampling,model,accuracy,f1_score,precision,recall,f1_toxic,f1_non_toxic,best_threshold,accuracy_tuned,f1_tuned,precision_tuned,recall_tuned,duration_seconds,timestamp,error
160,minimal,count_basic,random_undersample,Naive Bayes,0.8856752240619779,0.622983668971045,0.4985567671584349,0.830173564753004,0.622983668971045,0.9326218911708356,0.8500000000000002,0.9247151754519216,0.6966209598432909,0.6432285778883111,0.7596795727636849,0.144733,2025-10-03 01:40:41,
161,minimal,count_basic,random_undersample,Naive Bayes (alpha=0.1),0.885857511772748,0.6230560850807665,0.4990356798457088,0.829105473965287,0.6230560850807665,0.9327461826253514,0.8500000000000002,0.9246847941667933,0.6967584097859327,0.6428893905191874,0.7604806408544726,0.121816,2025-10-03 01:40:41,
162,minimal,count_basic,random_undersample,XGBoost,0.9162084156159805,0.6932146829810901,0.5940896091515729,0.8320427236315087,0.6932146829810901,0.9514778325123153,0.7000000000000002,0.949749354397691,0.7640513552068474,0.8202143950995405,0.715086782376502,1.124186,2025-10-03 01:40:42,
163,minimal,count_basic,random_undersample,XGBoost (Tuned),0.9146589700744342,0.686320491345617,0.5898272552783109,0.8205607476635514,0.686320491345617,0.9506109890109891,0.6500000000000001,0.9486860094181984,0.7597097737942808,0.8130328867235079,0.7129506008010681,2.051165,2025-10-03 01:40:44,
164,minimal,count_basic,random_undersample,LightGBM,,,,,,,,,,,,,2025-10-03 01:40:44,"Expected np.float32 or np.float64, met type(int64)"
165,minimal,count_basic,random_undersample,LightGBM (Tuned),,,,,,,,,,,,,2025-10-03 01:40:44,"Expected np.float32 or np.float64, met type(int64)"
166,minimal,count_basic,smote,Logistic Regression (Balanced),0.897979644538964,0.6442042805679169,0.5339891094326366,0.8117489986648865,0.6442042805679169,0.9404525464604908,0.8500000000000002,0.9470758013063952,0.7491359447004609,0.8130665833072835,0.6945260347129506,7.231475,2025-10-03 01:40:59,
167,minimal,count_basic,smote,Logistic Regression (C=0.1),0.8880145830168616,0.6211716341212744,0.5049289891395154,0.8069425901201602,0.6211716341212744,0.9342959001782531,0.8000000000000002,0.9451313990581801,0.7330771504581732,0.8209202250910295,0.6622162883845126,4.802007,2025-10-03 01:41:04,
168,minimal,count_basic,smote,Logistic Regression (C=10),0.8984961263861462,0.6454420036081927,0.5355759070095104,0.8120160213618157,0.6454420036081927,0.9407697626181147,0.8500000000000002,0.9439161476530458,0.7431116059003618,0.7759372275501307,0.7129506008010681,11.555394,2025-10-03 01:41:15,
169,minimal,count_basic,smote,Random Forest (100 trees),0.8947288470302294,0.5443786982248521,0.5362694300518135,0.5527369826435247,0.5443786982248521,0.9404894804637184,0.40000000000000013,0.876348169527571,0.5535322509872751,0.46974492645689814,0.6736982643524699,433.826012,2025-10-03 01:48:29,
170,minimal,count_basic,smote,Random Forest (200 trees),0.7778520431414249,0.39480218506869724,0.28607412738395105,0.636849132176235,0.39480218506869724,0.863957728659671,0.6000000000000002,0.8480328117879387,0.4168803916996969,0.36995654872749845,0.4774365821094793,53.278519,2025-10-03 01:49:22,
171,minimal,count_basic,smote,Naive Bayes,0.9252012760139754,0.6675668376991628,0.6752253482655012,0.6600801068090788,0.6675668376991628,0.9578597836505546,0.8000000000000002,0.9362296825155704,0.6840283004666566,0.7839889579020014,0.6066755674232309,0.189122,2025-10-03 01:49:23,
172,minimal,count_basic,smote,Naive Bayes (alpha=0.1),0.9253531824396172,0.6673886557465818,0.6768259198242724,0.6582109479305741,0.6673886557465818,0.9579590370104204,0.8000000000000002,0.9361385386601854,0.683433734939759,0.7837651122625215,0.6058744993324433,0.185224,2025-10-03 01:49:23,
173,minimal,count_basic,smote,XGBoost,0.9502658362448732,0.7406116304864522,0.9107560405300078,0.6240320427236316,0.7406116304864522,0.9724961776911575,0.40000000000000013,0.9470150387361386,0.7438307873090482,0.8266405484818805,0.6761014686248331,3.56753,2025-10-03 01:49:26,
174,minimal,count_basic,smote,XGBoost (Tuned),0.9438857663679173,0.7027201030098181,0.8845218800648298,0.5829105473965287,0.7027201030098181,0.9690189040038915,0.40000000000000013,0.9417286951238037,0.7171925685638455,0.8007902535396774,0.6493991989319092,6.427533,2025-10-03 01:49:33,
175,minimal,count_basic,smote,LightGBM,,,,,,,,,,,,,2025-10-03 01:49:33,"Expected np.float32 or np.float64, met type(int64)"
176,minimal,count_basic,smote,LightGBM (Tuned),,,,,,,,,,,,,2025-10-03 01:49:33,"Expected np.float32 or np.float64, met type(int64)"
177,minimal,count_bigram,none,Logistic Regression (Balanced),0.9039647577092511,0.6666666666666666,0.5508888114325549,0.8440587449933245,0.6666666666666666,0.94390118373649,0.8500000000000002,0.9447364423515114,0.7403283369022127,0.7953987730061349,0.6923898531375167,7.979033,2025-10-03 01:50:03,
178,minimal,count_bigram,none,Logistic Regression (C=0.1),0.9116208415615981,0.6851390843164845,0.5760829996359665,0.8451268357810414,0.6851390843164845,0.948596066512343,0.7500000000000002,0.9440984353638159,0.7425853385562395,0.7799000881575081,0.7086782376502002,4.618751,2025-10-03 01:50:08,
179,minimal,count_bigram,none,Logistic Regression (C=10),0.9009570104815434,0.6594944641738041,0.5416023331617773,0.8429906542056075,0.6594944641738041,0.9420506257110353,0.8500000000000002,0.9422451769709859,0.7356417744402726,0.7675565873476494,0.7062750333778371,13.601205,2025-10-03 01:50:21,
180,minimal,count_bigram,none,Random Forest (100 trees),0.9344068054078688,0.639023574653068,0.8546511627906976,0.5102803738317757,0.639023574653068,0.9639258801316647,0.30000000000000004,0.9340422299863285,0.7075306479859895,0.7139749864056553,0.7012016021361815,154.277309,2025-10-03 01:52:55,
181,minimal,count_bigram,none,Random Forest (200 trees),0.7909159957466201,0.4598964055878198,0.32566411025897524,0.7823765020026703,0.4598964055878198,0.8703661844484629,0.6000000000000002,0.9230138234847334,0.6077399380804953,0.7230202578268876,0.5241655540720961,29.316007,2025-10-03 01:53:25,
182,minimal,count_bigram,none,Naive Bayes,0.9212517089472885,0.6697247706422018,0.6405069461369729,0.70173564753004,0.6697247706422018,0.9552964713186851,0.8500000000000002,0.9325535470150388,0.6808510638297872,0.7374649641856119,0.632309746328438,0.16638,2025-10-03 01:53:25,
183,minimal,count_bigram,none,Naive Bayes (alpha=0.1),0.9212517089472885,0.6697247706422018,0.6405069461369729,0.70173564753004,0.6697247706422018,0.9552964713186851,0.8500000000000002,0.9326446908704238,0.6811448295699698,0.7381546134663342,0.632309746328438,0.172329,2025-10-03 01:53:25,
184,minimal,count_bigram,none,XGBoost,0.9496885918274343,0.7352094659417973,0.9163013152650459,0.6138851802403205,0.7352094659417973,0.972203571908151,0.25000000000000006,0.9484429591371715,0.761489810260014,0.8038575667655786,0.7233644859813084,2.873209,2025-10-03 01:53:28,
185,minimal,count_bigram,none,XGBoost (Tuned),0.9482910527115297,0.7191419141914192,0.9412526997840173,0.5818424566088117,0.7191419141914192,0.9715241760080308,0.25000000000000006,0.9498708795382045,0.7608695652173914,0.8320126782884311,0.7009345794392523,5.193404,2025-10-03 01:53:33,
186,minimal,count_bigram,none,LightGBM,,,,,,,,,,,,,2025-10-03 01:53:33,"Expected np.float32 or np.float64, met type(int64)"
187,minimal,count_bigram,none,LightGBM (Tuned),,,,,,,,,,,,,2025-10-03 01:53:33,"Expected np.float32 or np.float64, met type(int64)"
188,minimal,count_bigram,random_oversample,Logistic Regression (Balanced),0.904207807990278,0.665818759936407,0.5520210896309314,0.8387182910547396,0.665818759936407,0.9440907881904425,0.8500000000000002,0.9434604283761203,0.7369611307420495,0.7828828828828829,0.696128170894526,14.681815,2025-10-03 01:53:48,
189,minimal,count_bigram,random_oversample,Logistic Regression (C=0.1),0.9112258848549294,0.6835607537361923,0.5749681180542904,0.8427236315086782,0.6835607537361923,0.9483709096049191,0.7500000000000002,0.9442503417894577,0.7464418958131822,0.7734822451317297,0.7212283044058745,7.524363,2025-10-03 01:53:55,
190,minimal,count_bigram,random_oversample,Logistic Regression (C=10),0.9010785356220569,0.6587002096436059,0.5421915444348576,0.8389853137516688,0.6587002096436059,0.942156688577012,0.8500000000000002,0.9412122132766216,0.7316599639439745,0.7611079053664166,0.7044058744993325,23.655771,2025-10-03 01:54:19,
191,minimal,count_bigram,random_oversample,Random Forest (100 trees),0.9359258696642868,0.6730739420244923,0.8022912047302291,0.5797062750333778,0.6730739420244923,0.9644823927651189,0.3500000000000001,0.9307306699073371,0.7053502196950117,0.6834460305534685,0.7287049399198932,369.003979,2025-10-03 02:00:28,
192,minimal,count_bigram,random_oversample,Random Forest (200 trees),0.787877867233784,0.4628404369903062,0.32508375661947475,0.8032042723631508,0.4628404369903062,0.8678452453058753,0.6000000000000002,0.924077168464226,0.618298457308691,0.7223411848679515,0.5404539385847797,56.749974,2025-10-03 02:01:25,
193,minimal,count_bigram,random_oversample,Naive Bayes,0.8883183958681452,0.6171630910227036,0.5058903875704286,0.7911882510013352,0.6171630910227036,0.9346233193426763,0.8500000000000002,0.9184870120006077,0.6655030544819848,0.6241814780168382,0.7126835781041388,0.193596,2025-10-03 02:01:25,
194,minimal,count_bigram,random_oversample,Naive Bayes (alpha=0.1),0.888379158438402,0.6172119191498229,0.5060652656757219,0.7909212283044059,0.6172119191498229,0.9346635367762128,0.8500000000000002,0.9184870120006077,0.6655864389879098,0.6241234221598878,0.7129506008010681,0.183662,2025-10-03 02:01:25,
195,minimal,count_bigram,random_oversample,XGBoost,0.920036457542154,0.6977491961414791,0.61212976022567,0.811214953271028,0.6977491961414791,0.9539231819614159,0.7000000000000002,0.9492632538356373,0.7559906487434249,0.8347854146498871,0.6907877169559412,3.920293,2025-10-03 02:01:29,
196,minimal,count_bigram,random_oversample,XGBoost (Tuned),0.9172109980252164,0.6868176071715895,0.6029055690072639,0.7978638184245661,0.6868176071715895,0.9523009329762467,0.6500000000000001,0.9479872398602461,0.7541642734060885,0.8157812985399192,0.7012016021361815,7.061455,2025-10-03 02:01:36,
197,minimal,count_bigram,random_oversample,LightGBM,,,,,,,,,,,,,2025-10-03 02:01:36,"Expected np.float32 or np.float64, met type(int64)"
198,minimal,count_bigram,random_oversample,LightGBM (Tuned),,,,,,,,,,,,,2025-10-03 02:01:36,"Expected np.float32 or np.float64, met type(int64)"
199,minimal,count_bigram,random_undersample,Logistic Regression (Balanced),0.8792647728998937,0.617958084983657,0.48280006008712634,0.8582109479305741,0.617958084983657,0.9283033845709749,0.8500000000000002,0.9338295609904299,0.7078862660944206,0.71112907572083,0.7046728971962617,1.523749,2025-10-03 02:01:38,
200,minimal,count_bigram,random_undersample,Logistic Regression (C=0.1),0.896217530001519,0.6533387456870307,0.526927484039941,0.8595460614152203,0.6533387456870307,0.9389738459339717,0.7000000000000002,0.9359562509494151,0.7178045515394913,0.719731543624161,0.7158878504672898,0.962602,2025-10-03 02:01:39,
201,minimal,count_bigram,random_undersample,Logistic Regression (C=10),0.8544736442351512,0.573539886039886,0.43021236810471486,0.8600801068090788,0.573539886039886,0.9122678486391443,0.8500000000000002,0.9080966124867081,0.6533745846224361,0.572260136491369,0.7612817089452604,3.071002,2025-10-03 02:01:42,
202,minimal,count_bigram,random_undersample,Random Forest (100 trees),0.8734315661552484,0.5980316480123504,0.46819761293246714,0.8275033377837117,0.5980316480123504,0.9248909241697617,0.6500000000000001,0.9188212061370196,0.6509014894172982,0.6372473778459964,0.6651535380507343,12.835048,2025-10-03 02:01:55,
203,minimal,count_bigram,random_undersample,Random Forest (200 trees),0.7790672945465593,0.4644277507733098,0.32065493745550694,0.8419225634178905,0.4644277507733098,0.8608282936538314,0.6000000000000002,0.9247151754519216,0.6342975206611571,0.7090069284064665,0.5738317757009346,4.02092,2025-10-03 02:01:59,
204,minimal,count_bigram,random_undersample,Naive Bayes,0.8860094181983897,0.6124767609997934,0.4994104766717197,0.7917222963951935,0.6124767609997934,0.9331766046876113,0.8500000000000002,0.9167552787482911,0.6618953603158934,0.6152787336545079,0.716154873164219,0.135879,2025-10-03 02:01:59,
205,minimal,count_bigram,random_undersample,Naive Bayes (alpha=0.1),0.8862828497645451,0.6134462459981411,0.5001684068710003,0.7930574098798397,0.6134462459981411,0.9333357080520776,0.8500000000000002,0.9168160413185478,0.6623088307844105,0.6154022461608984,0.7169559412550067,0.13881,2025-10-03 02:01:59,
206,minimal,count_bigram,random_undersample,XGBoost,0.9062433540938781,0.6672417511321975,0.5595948634472779,0.8261682242990654,0.6672417511321975,0.9454346134804441,0.7000000000000002,0.9450706364879234,0.7460674157303371,0.786962962962963,0.7092122830440587,1.252093,2025-10-03 02:02:00,
207,minimal,count_bigram,random_undersample,XGBoost (Tuned),0.9088561446149173,0.6701846965699209,0.5696131564193608,0.8138851802403204,0.6701846965699209,0.9471216554447068,0.6500000000000001,0.9443111043597144,0.7436005035669324,0.7808460634547592,0.7097463284379172,2.263244,2025-10-03 02:02:02,
208,minimal,count_bigram,random_undersample,LightGBM,,,,,,,,,,,,,2025-10-03 02:02:02,"Expected np.float32 or np.float64, met type(int64)"
209,minimal,count_bigram,random_undersample,LightGBM (Tuned),,,,,,,,,,,,,2025-10-03 02:02:02,"Expected np.float32 or np.float64, met type(int64)"
210,minimal,count_bigram,smote,Logistic Regression (Balanced),0.8944250341789458,0.6347871781397793,0.5233968804159446,0.8064085447263017,0.6347871781397793,0.9382935274793572,0.8500000000000002,0.9456478809053623,0.7387176865780634,0.8152804642166345,0.6753004005340454,9.45069,2025-10-03 02:02:20,
211,minimal,count_bigram,smote,Logistic Regression (C=0.1),0.889564028558408,0.6239006725297465,0.5092905405405406,0.8050734312416555,0.6239006725297465,0.9352799786343808,0.8000000000000002,0.9449187300622817,0.7304890738813735,0.823943661971831,0.6560747663551402,5.196613,2025-10-03 02:02:25,
212,minimal,count_bigram,smote,Logistic Regression (C=10),0.8938477897615069,0.6336758230236947,0.5216640773347143,0.8069425901201602,0.6336758230236947,0.9379307894549848,0.8500000000000002,0.9437642412274039,0.7382265591854051,0.7847263980757667,0.6969292389853138,14.791962,2025-10-03 02:02:40,
213,minimal,count_bigram,smote,Random Forest (100 trees),0.8980707883943491,0.5481481481481482,0.5529891304347826,0.5433911882510013,0.5481481481481482,0.942556287989042,0.45000000000000007,0.8911134740999545,0.5568743818001978,0.5185355744876813,0.6013351134846462,514.861364,2025-10-03 02:11:15,
214,minimal,count_bigram,smote,Random Forest (200 trees),0.7824699984809358,0.40123766516139825,0.2920978935833435,0.6405874499332443,0.40123766516139825,0.8670923670923671,0.6000000000000002,0.8442351511468935,0.4171876776173696,0.36322248614410135,0.48998664886515353,68.62551,2025-10-03 02:12:24,
215,minimal,count_bigram,smote,Naive Bayes,0.9231961111955036,0.6432401919277448,0.6821310984735109,0.6085447263017356,0.6432401919277448,0.9569658177856462,0.7000000000000002,0.9292723682211758,0.6501352569882777,0.7435544860776899,0.577570093457944,0.193051,2025-10-03 02:12:24,
216,minimal,count_bigram,smote,Naive Bayes (alpha=0.1),0.9232568737657603,0.6430186546071227,0.6829780846592615,0.6074766355140186,0.6430186546071227,0.9570071824897028,0.6500000000000001,0.9281178793862981,0.6502069781194559,0.7283868830738656,0.5871829105473966,0.186468,2025-10-03 02:12:24,
217,minimal,count_bigram,smote,XGBoost,0.9476226644387058,0.7260012714558169,0.8967412642324303,0.6098798397863818,0.7260012714558169,0.9710437031811616,0.40000000000000013,0.9443111043597144,0.7312710746224894,0.8107932379713915,0.665954606141522,4.066846,2025-10-03 02:12:28,
218,minimal,count_bigram,smote,XGBoost (Tuned),0.9431869968099651,0.7012779552715654,0.8727634194831014,0.5861148197596796,0.7012779552715654,0.9686083599127078,0.45000000000000007,0.9409691629955947,0.7044866920152091,0.818374558303887,0.6184245660881175,7.428695,2025-10-03 02:12:35,
219,minimal,count_bigram,smote,LightGBM,,,,,,,,,,,,,2025-10-03 02:12:35,"Expected np.float32 or np.float64, met type(int64)"
220,minimal,count_bigram,smote,LightGBM (Tuned),,,,,,,,,,,,,2025-10-03 02:12:35,"Expected np.float32 or np.float64, met type(int64)"
221,basic,tfidf_basic,none,Logistic Regression (Balanced),0.9263861461339815,0.731464036351546,0.6252368321333839,0.8811748998664887,0.731464036351546,0.9573468058513915,0.7500000000000002,0.9528786267659122,0.7876215254005203,0.80831928049466,0.7679572763684913,0.609536,2025-10-03 02:12:47,
222,basic,tfidf_basic,none,Logistic Regression (C=0.1),0.915145070636488,0.6990626010128219,0.5859826589595376,0.8662216288384512,0.6990626010128219,0.9506092061751755,0.6500000000000001,0.9447060610663831,0.7555734622616169,0.7600648473385572,0.7511348464619493,0.399235,2025-10-03 02:12:48,
223,basic,tfidf_basic,none,Logistic Regression (C=10),0.9230745860549902,0.7219415769822095,0.6131318783808991,0.8777036048064085,0.7219415769822095,0.9553628093928496,0.8500000000000002,0.9545799787331004,0.7897031931354621,0.834423305588585,0.7495327102803738,0.922123,2025-10-03 02:12:49,
224,basic,tfidf_basic,none,Random Forest (100 trees),0.9343764241227404,0.6247394023627519,0.8940825459970164,0.4801068090787717,0.6247394023627519,0.9640443453074541,0.25000000000000006,0.9359562509494151,0.7258777633289987,0.7074778200253485,0.7452603471295061,117.437211,2025-10-03 02:14:46,
225,basic,tfidf_basic,none,Random Forest (200 trees),0.8082029469846574,0.475620898745743,0.34518929346515553,0.7644859813084112,0.475620898745743,0.8826383595768809,0.6000000000000002,0.9154185022026432,0.5812274368231047,0.6655184292111609,0.5158878504672897,25.870859,2025-10-03 02:15:12,
226,basic,tfidf_basic,none,Naive Bayes,0.9433085219504785,0.6814612495732332,0.9446284902981543,0.532977303070761,0.6814612495732332,0.9688854798906156,0.30000000000000004,0.9461339814674161,0.7412811907193929,0.8172458172458172,0.678237650200267,0.156174,2025-10-03 02:15:12,
227,basic,tfidf_basic,none,Naive Bayes (alpha=0.1),0.9439161476530458,0.6877537212449256,0.9381633594831564,0.5428571428571428,0.6877537212449256,0.9691912280116158,0.30000000000000004,0.9446452984961264,0.7375396139441083,0.8007507037847983,0.6835781041388518,0.157631,2025-10-03 02:15:12,
228,basic,tfidf_basic,none,XGBoost,0.9530609144766824,0.7544891148895598,0.9317111459968603,0.6339118825100134,0.7544891148895598,0.9740497505752725,0.25000000000000006,0.9534862524684794,0.7857842451378201,0.8253968253968254,0.7497997329773031,31.382042,2025-10-03 02:15:44,
229,basic,tfidf_basic,none,XGBoost (Tuned),0.9494759228315358,0.7269742242653094,0.9437340153452686,0.5911882510013351,0.7269742242653094,0.9721622390733022,0.25000000000000006,0.9528178641956555,0.7770279971284997,0.8403726708074534,0.7225634178905207,63.233417,2025-10-03 02:16:47,
230,basic,tfidf_basic,none,LightGBM,0.9536685401792496,0.7593498500867919,0.9282407407407407,0.642456608811749,0.7593498500867919,0.9743667322205973,0.25000000000000006,0.9534558711833511,0.7881637168141593,0.8173214797820476,0.7610146862483311,17.132421,2025-10-03 02:17:04,
231,basic,tfidf_basic,none,LightGBM (Tuned),0.9499316421084611,0.7291255752794215,0.9482684908080377,0.5922563417890521,0.7291255752794215,0.9724165634519466,0.25000000000000006,0.9535166337536077,0.7801724137931034,0.8444790046656299,0.7249666221628839,16.217538,2025-10-03 02:17:20,
232,basic,tfidf_basic,random_oversample,Logistic Regression (Balanced),0.9272064408324472,0.733125417687681,0.6288935600993694,0.8787716955941255,0.733125417687681,0.9578554844156758,0.8000000000000002,0.9553091295761811,0.7913771096298398,0.8439201451905626,0.7449933244325768,1.474391,2025-10-03 02:17:22,
233,basic,tfidf_basic,random_oversample,Logistic Regression (C=0.1),0.9201883639677958,0.7134911113534737,0.6030604719764012,0.8734312416555408,0.7134911113534737,0.9536365401246006,0.7000000000000002,0.9488682971289686,0.7660875608061154,0.7988405797101449,0.7359145527369827,0.902464,2025-10-03 02:17:23,
234,basic,tfidf_basic,random_oversample,Logistic Regression (C=10),0.9228315357739633,0.7194610117075326,0.6134865323036354,0.8696929238985314,0.7194610117075326,0.9552627870931379,0.8500000000000002,0.9538204466048914,0.7876501816149762,0.8259595663639028,0.7527369826435247,1.35472,2025-10-03 02:17:24,
235,basic,tfidf_basic,random_oversample,Random Forest (100 trees),0.9385082789001975,0.6725978647686833,0.8530980713992614,0.5551401869158878,0.6725978647686833,0.9660675965665236,0.3500000000000001,0.9379310344827586,0.7243287005802186,0.7321331151118385,0.7166889185580775,273.735721,2025-10-03 02:21:58,
236,basic,tfidf_basic,random_oversample,Random Forest (200 trees),0.8033419413641197,0.47625212395824906,0.3416531228233109,0.7858477970627503,0.47625212395824906,0.8789437265059565,0.6000000000000002,0.9163907033267508,0.5938606847697757,0.6638073243154075,0.5372496662216288,47.96106,2025-10-03 02:22:46,
237,basic,tfidf_basic,random_oversample,Naive Bayes,0.880054686313231,0.6224899598393574,0.4848800834202294,0.8691588785046729,0.6224899598393574,0.9287004262081918,0.7500000000000002,0.9430047090991949,0.736294630306438,0.7773820124666073,0.6993324432576769,0.183949,2025-10-03 02:22:46,
238,basic,tfidf_basic,random_oversample,Naive Bayes (alpha=0.1),0.8804800243050281,0.6225292650163117,0.48584693724726674,0.8662216288384512,0.6225292650163117,0.9289994224660699,0.8000000000000002,0.9465593194592131,0.7349706192556879,0.8433609958506224,0.6512683578104139,0.188015,2025-10-03 02:22:46,
239,basic,tfidf_basic,random_oversample,XGBoost,0.9246240315965365,0.7106030561063805,0.6309030654515327,0.8133511348464619,0.7106030561063805,0.9566690535655029,0.6500000000000001,0.9487771532735835,0.7638655462184873,0.803240058910162,0.7281708945260347,35.918941,2025-10-03 02:23:22,
240,basic,tfidf_basic,random_oversample,XGBoost (Tuned),0.9207352271001064,0.6993200414889938,0.6151662611516626,0.8101468624833111,0.6993200414889938,0.9543506027680086,0.6500000000000001,0.9474707580130639,0.7515447621784739,0.813627878033603,0.69826435246996,72.451794,2025-10-03 02:24:35,
241,basic,tfidf_basic,random_oversample,LightGBM,0.922983442199605,0.7118990794408455,0.6197071626434507,0.8363150867823765,0.7118990794408455,0.9555504900843401,0.7000000000000002,0.9524532887741152,0.7758200830826529,0.8368355995055624,0.7230974632843792,23.667581,2025-10-03 02:24:58,
242,basic,tfidf_basic,random_oversample,LightGBM (Tuned),0.9201276013975391,0.6977813541786412,0.612636253532499,0.8104138851802403,0.6977813541786412,0.9539829514624285,0.6500000000000001,0.947896096004861,0.7539101736260583,0.8148263027295285,0.7014686248331108,23.24085,2025-10-03 02:25:21,
243,basic,tfidf_basic,random_undersample,Logistic Regression (Balanced),0.9146589700744342,0.7005649717514124,0.5830376153300213,0.8774365821094793,0.7005649717514124,0.9502382681712697,0.7000000000000002,0.9476834270089625,0.7666666666666667,0.7782668500687758,0.755407209612817,0.212994,2025-10-03 02:25:22,
244,basic,tfidf_basic,random_undersample,Logistic Regression (C=0.1),0.8929971137779128,0.6418547895057962,0.518311709640335,0.8427236315086782,0.6418547895057962,0.9371026501892993,0.6500000000000001,0.9365942579371107,0.7022399771722072,0.7539828431372549,0.6571428571428571,0.17195,2025-10-03 02:25:22,
245,basic,tfidf_basic,random_undersample,Logistic Regression (C=10),0.9087346194744038,0.6883170782319984,0.5628712031223485,0.8857142857142857,0.6883170782319984,0.9465404328018223,0.8500000000000002,0.9510253683730822,0.7739764441951766,0.8148804251550045,0.7369826435246996,0.265291,2025-10-03 02:25:22,
246,basic,tfidf_basic,random_undersample,Random Forest (100 trees),0.8798420173173325,0.6100759144237405,0.48358862144420134,0.8261682242990654,0.6100759144237405,0.9289780379621815,0.6500000000000001,0.9242898374601246,0.6594698004919377,0.6753428491463755,0.6443257676902536,10.820415,2025-10-03 02:25:33,
247,basic,tfidf_basic,random_undersample,Random Forest (200 trees),0.7889412122132766,0.47335304374194526,0.33051026889688756,0.8336448598130841,0.47335304374194526,0.8680256083892172,0.6000000000000002,0.915904602764697,0.6074872376630743,0.6477169640157242,0.5719626168224299,3.807573,2025-10-03 02:25:37,
248,basic,tfidf_basic,random_undersample,Naive Bayes,0.8748898678414097,0.6162877376071562,0.47330757120366396,0.8830440587449934,0.6162877376071562,0.9252604450252278,0.7500000000000002,0.9439769102233024,0.736947218259629,0.7911179173047473,0.6897196261682244,0.141926,2025-10-03 02:25:37,
249,basic,tfidf_basic,random_undersample,Naive Bayes (alpha=0.1),0.8754367309737202,0.615168012014267,0.4743088724851643,0.8750333778371161,0.615168012014267,0.9256923299985501,0.7500000000000002,0.9422451769709859,0.735935546603695,0.7669368847712796,0.7073431241655541,0.135549,2025-10-03 02:25:37,
250,basic,tfidf_basic,random_undersample,XGBoost,0.9127449491113474,0.6875543951261966,0.5801358545988617,0.8437917222963952,0.6875543951261966,0.9492919947738268,0.7000000000000002,0.9473188515874221,0.757753562447611,0.7946088485203633,0.7241655540720962,11.553492,2025-10-03 02:25:49,
251,basic,tfidf_basic,random_undersample,XGBoost (Tuned),0.912289229834422,0.6821534735219641,0.5803671787186212,0.8272363150867824,0.6821534735219641,0.9491250638800289,0.6500000000000001,0.9461036001822877,0.7536111111111111,0.7852387843704776,0.7244325767690254,22.520529,2025-10-03 02:26:11,
252,basic,tfidf_basic,random_undersample,LightGBM,0.9187908248518912,0.7046082440048624,0.6010558069381599,0.8512683578104139,0.7046082440048624,0.9529243937232525,0.7000000000000002,0.9507519368069269,0.7755158565295666,0.8055235903337169,0.7476635514018691,4.916191,2025-10-03 02:26:16,
253,basic,tfidf_basic,random_undersample,LightGBM (Tuned),0.9140817256569953,0.686265808741957,0.5870184095653824,0.8259012016021362,0.686265808741957,0.9502252886510842,0.7000000000000002,0.9495670666869208,0.7547281323877069,0.8448561032087331,0.6819759679572763,4.457505,2025-10-03 02:26:21,
254,basic,tfidf_basic,smote,Logistic Regression (Balanced),0.9090991948959442,0.6787631522439339,0.5676063925300772,0.8440587449933245,0.6787631522439339,0.9470592398612783,0.8500000000000002,0.952027950782318,0.7658312323891443,0.8612408272181454,0.6894526034712951,1.508065,2025-10-03 02:26:29,
255,basic,tfidf_basic,smote,Logistic Regression (C=0.1),0.887285432173781,0.6241896272285251,0.5028562102170719,0.8226969292389853,0.6241896272285251,0.9337002752064048,0.7500000000000002,0.9426097523925262,0.7237900277818394,0.7999353587588882,0.6608811748998665,0.781442,2025-10-03 02:26:29,
256,basic,tfidf_basic,smote,Logistic Regression (C=10),0.9138082940908401,0.6918648854132725,0.5831197363603076,0.8504672897196262,0.6918648854132725,0.9498966850926303,0.8500000000000002,0.9507519368069269,0.7752668792458062,0.8062283737024222,0.7465954606141522,1.927761,2025-10-03 02:26:31,
257,basic,tfidf_basic,smote,Random Forest (100 trees),0.928786267659122,0.6373762376237624,0.7576314821625597,0.5500667556742324,0.6373762376237624,0.9605161203382407,0.40000000000000013,0.9248063193073067,0.6707463083676999,0.6683457051961824,0.6731642189586114,318.213419,2025-10-03 02:31:50,
258,basic,tfidf_basic,smote,Random Forest (200 trees),0.827950782318092,0.46761304879195265,0.3608531630876378,0.6640854472630173,0.46761304879195265,0.897396408964905,0.6000000000000002,0.8927844447820142,0.4977942222854703,0.5329067641681902,0.467022696929239,53.533142,2025-10-03 02:32:43,
259,basic,tfidf_basic,smote,Naive Bayes,0.8956099042989518,0.6470104787343333,0.5257972950409083,0.8408544726301735,0.6470104787343333,0.9387478608100399,0.7500000000000002,0.9443414856448428,0.7331002331002331,0.8066688041038794,0.6718291054739652,0.174442,2025-10-03 02:32:43,
260,basic,tfidf_basic,smote,Naive Bayes (alpha=0.1),0.8959744797204922,0.6467918299979368,0.5269793242561776,0.8371161548731643,0.6467918299979368,0.9390052729086504,0.7500000000000002,0.9440680540786875,0.7326071169208425,0.8031847133757962,0.6734312416555407,0.168817,2025-10-03 02:32:43,
261,basic,tfidf_basic,smote,XGBoost,0.9231961111955036,0.6891293654697491,0.6387052655573284,0.7481975967957276,0.6891293654697491,0.9561856563485736,0.6000000000000002,0.9406349688591827,0.7236990950226244,0.7691614066726781,0.6833110814419225,45.583497,2025-10-03 02:33:29,
